product_id,source_platform,source_store,name,description,category,brand,price,price_original,discount_pct,rating,review_count,in_stock,stock_qty,shop_country,days_since_publish,is_on_promo,price_segment
8542774034520,shopify,satechi,Thunderbolt 5 CubeDock™ with SSD Enclosure,"The Satechi Thunderbolt 5 CubeDock™ is designed for professionals who want powerful connectivity without the clutter. Housed in a compact, precision-milled aluminum cube, CubeDock™ powers your laptop, drives multi-displays up to 8K, and expands storage and accessories through a single Thunderbolt 5 connection. With built-in NVMe SSD expansion, 140W laptop charging, and smart active cooling, it delivers workstation-level performance in a refined, desk-friendly form—bringing simplicity, speed, and elegance to every modern workspace.",Docking,Satechi,399.99,399.99,0.0,,,True,,US,74,False,high
8499460440152,shopify,satechi,OntheGo™ 7-in-1 Multiport Adapter,"OntheGo ™ 7-in-1 Multiport Adapter makes clean, portable setups effortless. The coiled host cable and magnetic mount (plus 3M ring) keep your hub exactly where you want it—on a laptop, iPhone, smartphone, tablet, or desk. Power through with up to 100W in / 80W out, expand to 4K/60 via HDMI, and stay connected with 1GbE, SD/microSD, and dual USB-A. Ready for modern USB-C devices.",Multi-Ports ## Hubs & Adapters,Satechi,59.99,59.99,0.0,,,True,,US,128,False,mid
8495660105816,shopify,satechi,USB-C to USB-C Data and Charge Cable,"The Satechi USB-C to USB-C Data and Charge Cable delivers powerful charging, blazing-fast data transfer, and crystal-clear streaming with up to 240W of charging, 20Gbps data transfer speeds, and 4K/60Hz video output. Its premium, tangle-free design features a durable braided cable with a reinforced neck, aluminum USB-C connectors, and vegan leather cable management to keep your workspace clutter-free while promoting sustainability.",Cables,Satechi,24.99,24.99,0.0,,,True,,US,155,False,low
219822096393,shopify,satechi,Type-C Multimedia Adapter,"Introducing the Satechi Aluminum Type-C Multimedia Adapter with all your favorite legacy ports bundled into 1 sleek, aluminum adapter. Features a USB-C Power Delivery port to charge your PD-compatible devices (up to 60W), 4K HDMI (30Hz), mini DisplayPort - 4K / 30Hz, Gigabit Ethernet, micro/SD card slots and three USB 3.0 ports for access to all your devices.",Adapters,Satechi,69.99,99.99,30.003000300030003,,,False,,US,190,True,mid
8447179259992,shopify,satechi,OntheGo™ Bluetooth Mouse,"The OntheGo ™ Bluetooth Mouse is built for modern professionals and travelers who value styl e and reliab ility in their workspace, no matter wher e the day takes them . With a soft-touch top made from premium materials and seamless multi-device connectivity, it brings together form and function in one sleek, compact package. Whether you’re at a café, airport, or remote office, this mouse keeps up with your workflow—no wires, no hassle.",Mice,Satechi,29.99,29.99,0.0,,,True,,US,198,False,low
8447177228376,shopify,satechi,OntheGo™ Bluetooth Keyboard with Stand,"The OntheGo ™ Bluetooth Keyboard with Stand is a compact, travel-ready typing solution designed for professionals who work from anywhere. With a protective cover that transforms into a sturdy, adjustable stand for tablets or smartphones, it delivers portability and productivity in one sleek package, perfect for staying efficient without the extra bulk.",Keyboards,Satechi,79.99,79.99,0.0,,,True,,US,198,False,mid
8405565341784,shopify,satechi,OntheGo™ USB-C Lanyard Cable,"Designed for the modern multitasker, the OntheGo ™ USB-C Lanyard Cable is more than just a stylish accessory— it’s a first-of-its-kind innovation that keeps you connected wherever life takes you. Featuring a built-in USB-C to USB-C cable for fast charging and data transfer, it eliminates the need for extra cables while ensuring your phone stays secure, hands-free, and powered up. Unlike standard lanyards, this one expert ly blends functionality, durability, and everyday convenience in a sleek, travel-friendly design. Whether you ’re navigating a busy city, heading to a concert, or catching a flight, the OntheGo ™ USB-C Lanyard Cable makes staying connected eas y.",Accessories,Satechi,29.99,29.99,0.0,,,True,,US,249,False,low
8405563834456,shopify,satechi,OntheGo™ 67W Slim Wall Charger,"Power up anywhere with the OntheGo ™ 67W Slim Wall Charger—a fast, ultra-slim charging solution built for your on-the-move lifestyle. Dual USB-C ports and advanced GaN technology deliver high-speed power in a sleek, travel-ready design. Whether you’re working remotely, jet-setting for business, or keeping multiple devices charged at home, this compact charger won’t weigh you down.",Wall Chargers,Satechi,59.99,59.99,0.0,,,True,,US,249,False,mid
8412374401112,shopify,satechi,USB4 V2 Pro Cable,"Meet the high-performance cable that’s built to outperform and outlast. With up to 120Gbps blazing data speeds , powerhouse up to 240W charging, and support for dual 8K displays, the USB4 V2 Pro Cable cuts through bottlenecks and keeps your setup running smoothly—all wrapped in a rugged, premium braided design t hat’s ready for everyday use and tomorrow’s tech.",Cables,Satechi,29.99,29.99,0.0,,,True,,US,257,False,low
8371648168024,shopify,satechi,USB4 Slim NVMe SSD Enclosure,"Expand your storage and supercharge your workflow with the Satechi USB4 Slim NVMe SSD Enclosure. Harnessing USB4 technology for blazing-fast transfer speeds up to 40Gbps (3840MB/s), this sleek, high-performance enclosure is inspired by the Apple USB SuperDrive. It supports multiple SSD sizes—including 2230, 2242, 2260, and 2280—offering unmatched storage flexibility and expandable capacity of up to 8TB. Perfect for professionals handling large video projects, high-resolution photo libraries, or extensive gaming collections, it provides a cost-effective alternative to expensive internal upgrades. Instead of being limited by built-in storage, users can swap SSDs as needed, ensuring a future-proof solution for any workflow. *SSD not included; SSDs equipped with heatsinks and double-sided drives are not compatible.",SSD Enclosure,Satechi,119.99,119.99,0.0,,,True,,US,277,False,high
8374788391000,shopify,satechi,Vegan-Leather FindAll™ Luggage Tag,"Introducing the Vegan-Leather FindAll ™ Luggage Tag, a sophisticated and practical travel essential for the modern explorer . Made from premium materials, this sleek and durable accessory keeps your luggage secure and easily locatable while complementing your travel style. With built-in Apple Find My technology, the luggage tag helps you locate misplaced belongings in seconds, alerts you if you’ve left something behind, and guides you with step-by-step directions on your Apple device. Its wirelessly rechargeable battery ensures long-lasting performance, while advanced Bluetooth 5.4 LE technology delivers fast, reliable tracking.",FindAll,Satechi,44.99,44.99,0.0,,,True,,US,297,False,mid
8374783508568,shopify,satechi,FindAll™ Card,"Keep your essentials secure and within reach with the FindAll ™ Card, the sleek and durable accessory designed for modern life. Designed to slide seamlessly into your wallet, this slim tracker integrates with Apple Find My technology to offer reliable location tracking wherever life takes you. Built from premium aluminum and tempered glass, it’s not only stylish but also tough enough to handle the rigors of daily use. With a rechargeable battery and water-resistant (IP66-rated) construction, the FindAll ™ Card ensures you can move forward with confidence, knowing your belongings are never far away.",FindAll,Satechi,34.99,34.99,0.0,,,True,,US,297,False,mid
8378405814360,shopify,satechi,Vegan-Leather FindAll™ Passport Cover,"Introducing our new passport cover equipped with Find My technology – your ultimate travel companion for peace of mind and efficiency. Quickly and easil y l o cate your passport cover, ensuring your important documents are always within reach. This elegant passport cover boasts a four-card holder, wireless charging capability , Bluetooth 5.2, and RFID protection . Stay secure and stay on track with the Vegan-Leather FindAll™ Passport Cover.",FindAll,Satechi,59.99,59.99,0.0,,,True,,US,297,False,mid
8374806413400,shopify,satechi,Vegan-Leather FindAll™ Glasses Case,"Keep your eyewear secure and your peace of mind intact with the Vegan-Leather FindAll ™ Glasses Case. Combining premium style with smart functionality, this case not only protects your glasses but also integrates seamlessly with Apple Find My technology. Misplace your glasses? Find them in seconds using step-by-step directions on your Apple device or by triggering a loud, audible chime. Designed to perform on the go, its wirelessly rechargeable battery provides long-lasting power, while advanced Bluetooth 5.4 LE ensures fast and reliable tracking. Compatible with most glasses, sunglasses, and XR/AR devices—including VITURE Pro XR, XREAL Air 2, and Ray-Ban | Meta Smart Glasses—this case offers unmatched convenience and style.",FindAll,Satechi,49.99,49.99,0.0,,,True,,US,297,False,mid
8374791438424,shopify,satechi,Vegan-Leather FindAll™ Keychain,"Introducing the Vegan-Leather FindAll ™ Keychain—your everyday companion for life on the go. Made with premium materials, this sleek accessory effortlessly attaches to your keys, bag, or luggage to keep your essentials safe and secure . Built-in Find My technology allows you to locate misplaced items in seconds, alerts you if you leave them behind, and provides step-by-step directions through your Apple device. Its wirelessly rechargeable battery ensures lasting performance, while advanced Bluetooth 5.4 LE offers fast and reliable tracking. Combining a sophisticated design with unmatched practicality, the FindAll ™ Keychain is the ultimate tool for daily peace of mind.",FindAll,Satechi,29.99,29.99,0.0,,,True,,US,297,False,low
8359385694296,shopify,satechi,OntheGo™ Power Bank (5K),"Stay powered anywhere with the OntheGo™ Power Bank with Stand. Designed for a mobile lifestyle, its compact and ultra-portable design houses a 5,000mAh battery that delivers 15W fast charging. Magnetic attachment ensures easy alignment, and a quick press of the power button starts charging your device instantly. Built with intelligent safety features to prevent overheating, it provides a safe and reliable charging experience. The built-in stand features sturdy, durable hinges that allow for smooth adjustments, giving you the flexibility to find the perfect viewing angle. It enables convenient hands-free viewing in both portrait and landscape modes. Slim, lightweight, and stylish, the power bank features an aluminum frame, premium material, and a soft silicone charging surface for precise magnetic alignment. Currently only shipping within the contiguous United States.",Wireless Chargers,Satechi,69.99,69.99,0.0,,,False,,US,320,False,mid
8359214121048,shopify,satechi,OntheGo™ Power Bank (10K),"Stay powered anywhere with the OntheGo ™ Power Bank with Stand . Designed for a mobile lifestyle, its compact and ultra-portable design houses a 10 ,000m Ah battery that delivers 15W fast charging. Charge up to two devices at once—wirelessly power your iPhone while using the USB-C port to charge an additional device . Magnetic attachment ensures easy alignment, and a quick press of the power button starts charging your device instantly. With pass-through charging, charge both your device and the power bank simultaneously. The built-in stand features sturdy, durable hinges that allow for smooth adjustments, giving you the flexibility to find the perfect viewing angle. Slim, lightweight, and stylish, the power bank features an aluminum frame, premium material, and a soft silicone charging surface for precise magnetic alignment. Currently only shipping within the contiguous United States.",Wireless Chargers,Satechi,89.99,89.99,0.0,,,False,,US,320,False,mid
8231802798168,shopify,satechi,OntheGo™ 3-in-1 Charger,"Stay charged and organized with the Satechi OntheGo ™ 3 -in-1 Charger. Powered by the latest Qi2 technology, it delivers 15W fast charging for your iPhone and 5W for your Apple Watch and AirPods , all in one sleek device. Its foldable design features soft, scratch-resistant premium material accents for a charger as stylish as it is practical. Equally suited for travel, home, or the office, its compact, durable build ensures long-lasting convenience and mobility.",Wireless Chargers,Satechi,99.99,99.99,0.0,,,True,,US,327,False,mid
8231811285080,shopify,satechi,OntheGo™ 2-in-1 Charger,"Stay cha r ged and organized with the Satechi OntheGo ™ 2-in-1 Charger. Powered by the latest Qi2 technology, it delivers 15W fast charging for your iPhone and 5W for your Apple Watch , all in one sleek device . Its foldable design features soft, scratch-resistant premium material accents for a charger as stylish as it is practical. Equally suited for travel, home, or the office, its compact , durable build ensures long-lasting convenience and mobility.",Wireless Chargers,Satechi,79.99,79.99,0.0,,,True,,US,327,False,mid
8320702939224,shopify,satechi,Right-Angle USB-C to USB-C Data and Charge Cable (1m),"Introducing your new go-to solution for effortless power and seamless connectivity. Enjoy powerful charging, lightning-fast data transfers, and crystal-clear streaming with up to 240W of power delivery, 20Gbps transfer speeds, and 4K/60Hz video output. T he Right-Angle USB-C Data & Charge Cable (1m) features a durable braided cable with a reinforced neck, aluminum USB-C connectors, and vegan leather cable management to keep your workspace clutter-free while promoting sustainability. Crafted with comfort and efficiency in mind, i ts ergonomic right-angle design significantly reduces strain on both the cable and your device's USB-C port, so no more worrying about bending or fraying, even in tight spaces.",Cables,Satechi,17.99,24.99,28.011204481792717,,,True,,US,358,True,low
4464985997400,shopify,satechi,Smart Outlet (EU),"Simplify your home routine with the Satechi Smart Outlet, ideal for controlling appliances remotely or automatically turning lights, coffee makers, TVs, and more, off and on. Designed to fit European outlets, the Smart Outlet provides convenient control of your connected device through the ease of your smartphone. Simply download the free Satechi app, plug in the Smart Outlet, and connect your device over Wi-Fi for worry-free control, wherever you go.",Smart Home,Satechi,27.99,39.99,30.007501875468872,,,True,,US,369,True,low
8231812857944,shopify,satechi,Mac Mini M4 Stand & Hub with SSD Enclosure,"Meet the Mac Mini M4 Stand & Hub with SSD Enclosure – the next-level upgrade to our best-selling hub. Designed to seamlessly pair with the new 2024 Mac Mini, this compact yet powerful hub enhances your setup with more connectivity options. With front-facing port accessibility for easy connections and legacy compatibility through USB-A ports, this hub adds a variety of connections to your setup. *SSD not included; SSDs equipped with heatsinks and double-sided drives are not compatible.",Stands ## Hubs,Satechi,99.99,99.99,0.0,,,True,,US,409,False,mid
8243961364568,shopify,satechi,13-in-1 USB-C Triple Display Multiport Adapter,"The 13-in-1 USB-C Triple Display Multiport Adapter offers an all-in-one solution for extending connectivity across multiple monitors without the use of third-party software. Made for both Windows and Mac systems, it supports Multi-Stream Transport (MST) for Windows, enabling triple extended displays with 4K/60Hz via DisplayPort and 4K/30Hz via HDMI on compatible host devices . It also supports up to 8K video output through DisplayPort for Windows devices . The 13-in-1 USB-C Triple Display Multiport Adapter boasts 10Gbps transfer speeds and dual USB-C PD ports providing up to 100W input and 85W output and enriches your setup with an array of ports, including HDMI 2.0, HDMI 1.4, DisplayPort 1.4, USB 3.1 (both 5Gbps and 10Gbps), USB 2.0, Ethernet, and a 3.5mm audio jack. Its sleek design features a black aluminum enclosure with chamfered edges, perfectly blending style and functionality, while plug-and-play capability ensures hassle-free use with no drivers required.",Multi-Ports ## Hubs & Adapters,Satechi,99.99,99.99,0.0,,,True,,US,422,False,mid
8132651581528,shopify,satechi,SM3 Slim Mechanical Backlit Bluetooth Keyboard,"Introducing our first full-size mechanical keyboard designed to seamlessly function with both Mac and Windows systems. Available in Light and Dark color variants, this rechargeable keyboard features a 108-key layout with a numeric keypad, low-profile brown switches, four-device connectivity, 14 different backlight patterns, and dedicated Windows and macOS input keys. Its slim, ergonomic design boasts a sleek aluminum enclosure, removable keycaps, and adjustable feet for optimum efficiency and comfort.",Keyboards,Satechi,119.99,119.99,0.0,,,True,,US,437,False,high
1564891086936,shopify,satechi,Type-C Aluminum Monitor Stand Hub for iMac,"The Satechi Type-C Aluminum Monitor Stand Hub for iMac is your perfect 2-in-1 solution to enhance and elevate your desk space. Featuring built-in USB 3.0 data ports, USB-C data port, micro/SD card slots, and audio jack, your most-used ports are now within reach for maximum productivity.",Hubs ## Stands,Satechi,89.99,89.99,0.0,,,False,,US,484,False,mid
7360815464536,shopify,satechi,Vegan-Leather Magnetic Wallet Stand,"The Satechi Vegan-Leather Magnetic Wallet Stand perfectly combines style, functionality, and sustainability – a powerful add-on accessory and the perfect companion for your everyday needs. Designed with MagSafe-compatible technology, this sleek vegan-leather wallet effortlessly and securely attaches to your iPhone in a snap connection so you can conveniently carry your cards, ID, or even cash wherever you go. The versatile magnetic wallet holds up to four cards and is also designed to double as a durable and sturdy stand for your iPhone, giving you a hands-free option to browse the web, stream videos, or hop on a FaceTime call in both portrait and landscape mode.",iPhone Essentials,Satechi,39.99,39.99,0.0,,,True,,US,491,False,mid
8132766269528,shopify,satechi,Mini NVMe SSD Enclosure,"Unlock the full potential of portable high-speed storage. Optimized to read 2230mm NVMe solid-state drives with speeds up to 10Gbps, the Enclosure harnesses Gen 2 USB-C technology to transfer files significantly faster than traditional SATA SSDs. It boasts interchangeable storage and tool-free installation , giving users the flexibility to effortlessly switch between multiple SSDs depending on their needs . It also enables Apple ProRes Log on iPhone 15/16 Pro, a high-quality video format that enhances shooting and post-editing capabilities. Small and compact, the Enclosure includes a lanyard cable that is perfect for on-the-go use , eliminating the need for additional cables during travel. *SSD not included.",USB-C ## Peripherals,Satechi,59.99,59.99,0.0,,,True,,US,492,False,mid
8164368941144,shopify,satechi,Mobile XR Hub with microSD Reader,"Elevate your XR experience with pro-level charging and seamless compatibility with Viture , Xreal , and Rokid . Enjoy 4K visuals, lightning-fast data transfer, and easy storage with the built-in microSD reader. Perfect for gaming or productivity on the go, this sleek, durable hub delivers next-gen performance in a pocket-sized design. ***microSD card not included.",Multi-Ports ## Hubs,Satechi,44.99,44.99,0.0,,,True,,US,492,False,mid
8164367073368,shopify,satechi,Mobile XR Hub with Audio,"Power your XR glasses without draining your device with blazing-fast charging, immersive 4K visuals, and high-fidelity audio. The Mobile XR Hub with Audio supports seamless compatibility with top XR glasses, lightning-fast data transfers, and premium sound with built-in mic functionality. Perfect for gaming or productivity on the go, this sleek, pocket-sized hub delivers pro-level performance wherever you are.",Multi-Ports ## Hubs,Satechi,44.99,44.99,0.0,,,True,,US,492,False,mid
8132698570840,shopify,satechi,Qi2 Trio Wireless Charging Pad,"Keep your everyday essentials charged and organized with the latest Qi2 technology: simultaneously deliver 15W of power to your smart phone, 5W of power to your AirPods, and 5W of power to your Apple Watch. Its foldable, travel-friendly design features a premium-grade aluminum enclosure, a vegan-leather base, a soft silicone charging puck, and sturdy, durable hinges that won’t weaken over time.",Wireless Chargers,Satechi,129.99,129.99,0.0,,,True,,US,513,False,high
8131441688664,shopify,satechi,4-Port USB-C Hub with Power Delivery,"Upgrade your setup with the 4-Port USB-C Hub with Power Delivery. This sleek hub boasts 100W USB-C PD charging and four USB-C 3.2 Gen 2 ports, seamlessly combining four ports into one compact device.",Multi-Ports ## Hubs & Adapters,Satechi,39.99,39.99,0.0,,,True,,US,541,False,mid
8130531229784,shopify,satechi,7-in-1 USB-C Slim Multiport Adapter with Ethernet,"Mobilize your workspace with the Satechi 7-in-1 USB-C Slim Multiport Adapter with Ethernet. Our upgraded adapter boasts Gigabit Ethernet, 4K HDMI (60Hz), 100W USB-C PD charging, two USB-A 3. 2 Gen 2 ports, and micro/SD card readers , seamlessly combin ing seven ports into one compact device. Its e levated design boasts a sleek aluminum enclosure with a braided cable and a reinforced neck for optimum durability.",Multi-Ports ## Hubs & Adapters,Satechi,79.99,79.99,0.0,,,True,,US,541,False,mid
8130531590232,shopify,satechi,6-in-1 USB-C Slim Multiport Adapter,"Take your workspace on the go with the Satechi 6-in-1 USB-C Slim Multiport Adapter . Our upgraded adapter boasts 4K HDMI (60Hz), 100W USB-C PD charging, one USB-A 3.2 Gen 2 port, one USB-A 2.0 port, and a micro/SD card reader, seamlessly combining s ix ports into one compact device. Its elevated design boasts a sleek aluminum enclosure with a braided cable and a reinforced n eck f or optimum durability.",Multi-Ports ## Hubs & Adapters,Satechi,69.99,69.99,0.0,,,True,,US,541,False,mid
8124831531096,shopify,satechi,4-in-1 USB-C Slim Multiport Adapter 4K,"Add a plethora of connections to your setup using a single cable with the Satechi 4-in-1 Slim Multiport Adapter 4K. Our upgraded adapter boasts 4K HDMI (60Hz), 100W USB-C PD charging, and two USB-A 3.2 Gen 2 ports , seamlessly combining four ports into one compact device. Its elevated design boasts a sleek aluminum enclosure with a braided cable and a reinforced neck for optimum durability.",Multi-Ports ## Hubs & Adapters,Satechi,59.99,59.99,0.0,,,True,,US,541,False,mid
8124836118616,shopify,satechi,Vegan-Leather Premium Mouse Pad,"Introducing our new Vegan-Leather Premium Mouse Pad, a sleek addition to any desk setup. Designed for effortless gliding, it boasts a smooth surface that enhances comfort and productivity. Available in Black, Brown, and Blue.",Accessories,Satechi,19.99,19.99,0.0,,,True,,US,548,False,low
8124028977240,shopify,satechi,Vegan-Leather Premium Desk Mat,"Protect your desk space in style with the Satechi Vegan-Leather Premium Desk Mat. Crafted from sustainable vegan leather, it functions as a mouse pad, writing surface, food mat, and more . A vailable in Black, Brown, Blue, and Future Dusk.",Accessories,Satechi,39.99,39.99,0.0,,,True,,US,548,False,mid
8093403349080,shopify,satechi,USB-C Monitor Stand Hub XL,"The Satechi USB-C Monitor Stand Hub XL offers five essential expansion ports that allow you to be more productive and maximize your space in style with a premium and modern aluminum finish. This USB-C Monitor Stand Hub XL not only looks great but it’s also practical, durable, and functional. Helps you reduce your neck strain and encourage better posture by elevating your device to a comfortable viewing angle with its seamless design.",Stands,Satechi,69.99,149.99,53.33688912594173,,,True,,US,579,True,mid
8044141543512,shopify,satechi,USB-C Fast Charging Cable for Apple Watch,"Charge Fast, Travel Light. Charge your Apple Watch in the blink of an eye . F eatur ing a Space Gray aluminum enclosure and a braided cable with a durable reinforced neck , its compact, lightweight design mak es it the perfect choice for powering up on the go.",Cables,Satechi,39.99,39.99,0.0,,,True,,US,605,False,mid
8011962744920,shopify,satechi,4-In-1 USB-C Hub With 2.5 Gigabit Ethernet,"Seamless Speed. Supreme Connectivity. Double the performance of traditional Gigabit Ethernet with the Satechi USB-C 2.5 Gigabit Ethernet Adapter for faster network speeds, quicker file transfers, and Ethernet pass-through capability on PCs.",Multi-Ports ## Hubs,Satechi,44.99,44.99,0.0,,,True,,US,619,False,mid
7948027592792,shopify,satechi,Qi2 Wireless Car Charger,"Charge your phone on the go with the Satechi Qi2 Wireless Car Charger. Driven by the latest fast charging technology, it delivers 15W of power for a fast, efficient charge.",Car Chargers,Satechi,59.99,59.99,0.0,,,True,,US,640,False,mid
7486000136280,shopify,satechi,Thunderbolt 4 Docking Station with DisplayLink,"Revolutionize your workspace with crystal-clear streaming, increased screen real estate, professional-grade power, and blazing-fast transfer speeds.",Docking,Satechi,299.99,299.99,0.0,,,True,,US,660,False,high
7779030958168,shopify,satechi,3-in-1 Foldable Qi2 Wireless Charging Stand,"Keep your everyday essentials charged and organized with the Satechi 3-in-1 Foldable Qi2 Wireless Charging Stand. Driven by the latest Qi2 technology, it can simultaneously deliver 15W of power to your iPhone, 5W of power to your AirPods , and 5W of power to your Apple Watch . Its f oldable, travel-friendly design features a premium-grade aluminum enclosure, a vegan leather base, a soft silicone charging puck, and sturdy, durable hinges that won’t weaken over time , enabling optimal viewing in both portrait and landscape mode.",Wireless Chargers,Satechi,129.99,129.99,0.0,,,True,,US,695,False,high
7526109347928,shopify,satechi,2-in-1 Foldable Qi2 Wireless Charging Stand,"Keep your everyday essentials charged and organized with the Satechi 2-in-1 Foldable Qi2 Wireless Charging Stand. Driven by the latest Qi2 technology, it can simultaneously deliver 1 5 W of power to your iPhone and 5W of power to your AirPods . Its foldable, travel-friendly design features a premium-grade aluminum enclosure, a vegan - leather base, a soft silicone charging puck, and sturdy, durable hinges that won’t weaken over time , enabling optimal viewing in both portrait and landscape mode.",Wireless Chargers,Satechi,79.99,79.99,0.0,,,True,,US,695,False,mid
7485814374488,shopify,satechi,USB-C Multiport Adapter 8K With Ethernet V3,"Add a plethora of connections to your laptop or desktop with the Satechi USB-C Multiport Adapter 8K with Ethernet V3. This versatil e adapter minimizes clutter and maximizes efficiency with 8K HDMI 2.1, pass-through charging, Ethernet, four USB-C ports, and an SD card slot. F eatur ing a sleek aluminum enclosure with chamfered edges, a tangle-free braided cable, and a durable reinforced neck , it’s the perfect stylish solution to making the most of your workspace.",Multi-Ports ## Hubs & Adapters,Satechi,99.99,99.99,0.0,,,True,,US,744,False,mid
7485992108120,shopify,satechi,145W USB-C 4-Port GaN Travel Charger,"Efficiently charge up to four devices at a time with the Satechi 145W USB-C 4-Port GaN Travel Charger. Driven by powerful GaN technology, this sleek ch arger utilizes the latest Power Delivery 3.1 protocol with smart power distribution to adjust power delivery based on the ports and devices connected. Its innovative, travel-friendly design includes four interchangeable travel adapters and a mesh bag for your carrying convenience.",Wall Chargers,Satechi,119.99,119.99,0.0,,,True,,US,800,False,high
7523644571736,shopify,satechi,Thunderbolt 4 Slim Hub Pro,"Upgrade your setup with the Satechi Thunderbolt 4 Slim Hub Pro for smoother video streaming, faster data transfer, and powerful charging. Ideal for creative professionals, our upgraded hub supports up to 40Gbps data transfer speeds and up to 8K/60Hz video output while delivering 96W of charging to the host device. Its sleek, modern design features aircraft -grade Space Gray aluminum, chamfered edges, and a slim silhouette perfect for decluttering your desk space.",Multi-Ports ## Hubs,Satechi,199.99,199.99,0.0,,,True,,US,801,False,high
7485999022168,shopify,satechi,Stand & Hub For Mac Mini / Studio With NVMe SSD Enclosure,"Expand your connectivity options over a single cable with the Satechi Stand & Hub for Mac Mini/Studio with NVMe SSD Enclosure. Designed to complement Mac Mini and Mac Studio, ( Mac Mini M2 / M2 Pro 2023 & M1 2020; Mac Studio 2023- 2022) this compact yet powerful hub adds a plethora of connections to your setup and an upgraded internal SSD enclosure that supports NVMe drives for faster speeds and added storage.",Stands ## Hubs,Satechi,99.99,99.99,0.0,,,True,,US,801,False,mid
7485986537560,shopify,satechi,SM1 Slim Mechanical Backlit Bluetooth Keyboard,"Introducing the first Satechi wireless m echanica l keyboard designed for both Mac and Windows. This compact keyboard is equally perfect as a gaming keyboard or a keyboard for typing . It features a beautiful white backlight, 14 different backlight patterns, and high-quality tactile switches . In other words, it looks, feels, and sounds like the mechanical keyboard you'v e been waiting for.",Keyboards,Satechi,99.99,99.99,0.0,,,True,,US,802,False,mid
7407441805400,shopify,satechi,USB-C To HDMI 2.1 8K Adapter,"The Satechi USB-C to HDMI 2.1 8K Adapter outputs the display of your USB-C device to your external monitor using the latest HDMI 2.1 technology, including 4K/120Hz and 8K/60Hz video for ultra-high resolution and refresh rate. The USB-C to HDMI 2.1 8K Adapter features a sleek aluminum enclosure, a tangle-free braided cable, and a reinforced neck for optimum durability.",Multi-Ports ## Hubs & Adapters,Satechi,44.99,44.99,0.0,,,True,,US,835,False,mid
7407453864024,shopify,satechi,USB-C To HDMI 2.1 8K Cable,"Directly connect your USB-C device to the latest HDMI technology with the Satechi USB-C to HDMI 2.1 8K Cable, which supports 4K/120Hz and 8K/60Hz video for ultra-high resolution and refresh rate. The USB-C to HDMI 2.1 8K Cable features a sleek aluminum enclosure, a braided 2M cable, and a reinforced neck for optimum durability.",Cables,Satechi,49.99,49.99,0.0,,,True,,US,835,False,mid
7407434793048,shopify,satechi,USB-C 2.5 Gigabit Ethernet Adapter,"Double the performance of traditional Gigabit Ethernet with the Satechi USB-C 2.5 Gigabit Ethernet Adapter for faster network speeds, quicker file transfers, and Ethernet pass-through capability on PCs. The USB-C 2.5 Gigabit Ethernet A dapter features a sleek aluminum enclosure, a tangle-free braided cable, and a reinforced neck for optimum durability.",Multi-Ports ## Hubs & Adapters,Satechi,39.99,39.99,0.0,,,True,,US,835,False,mid
7374093418584,shopify,satechi,Vegan-Leather Magnetic Case For iPad Pro,"Give your iPad Pro the protection it needs and deserves with this stylish and efficient Vegan Leather Magnetic Case for iPad Pro. Crafted with style and functionality in mind, this case not only shields your iPad Pro from scuffs and scratches, but also adds a touch of sophistication to your device. It features a built-in pencil holder for your Apple Pencil, as well as smart connectors that seamlessly integrate with the Apple Magic Keyboard for iPad Pro. Get ready to conquer tasks with precision and ease as you transform your iPad Pro into a dynamic workstation.",Case,Satechi,31.99,44.99,28.895310068904205,,,True,,US,884,True,mid
7422828970072,shopify,satechi,Dual Sided 2-in-1 USB-C Charger for Apple Watch and Airpods,"Satechi’s USB-C Watch AirPods Charger combines the power of wireless charging for Apple Watch and compatible AirPods into one, palm-sized device. Simply plug the charger into any powered USB-C port, like a MacBook or iPad, with the desired charging side face-up and place the respective accessory right on top for plug-and-play power",Wireless Chargers,Satechi,34.99,49.99,30.006001200240046,,,False,,US,899,True,mid
2081972519000,shopify,satechi,M1 Bluetooth Mouse,"Complete your desktop with the Satechi M1 Bluetooth Mouse, featuring Bluetooth 4.2 connection, rechargeable Type-C port and modern, ergonomic design. Seamlessly connect to your favorite Bluetooth-enabled device for wireless control of your desktop or laptop, with a range of up to 32 ft.",Mice,Satechi,29.99,29.99,0.0,,,True,,US,907,False,low
7353257820248,shopify,satechi,Dual Dock Stand - Docking Station with NVMe SSD Enclosure,"Elevate your setup and boost your computer’s performance with the new Dual Docking Station with NVMe SSD Enclosure. Designed for both business and creative professionals, this dual dock will transform your Apple MacBook or Windows laptop into a powerful hub. Simply connect the dock via the included detachable dual USB-C connectors and power away. Both connectors must be connected simultaneously for the dock to function properly; they can be separated to expand compatibility to host devices other than MacBooks. Constructed from high-quality aluminum with a space-gray and black finish, the dual docking station fits and looks perfectly seamless underneath your MacBook. The dual dock offers an array of connectivity options including an Ethernet Port with 1 Gigabit speed, 1x DisplayPort, 2x HDMI Ports, 1x SSD Enclosure, 2x USB-A Ports at 10Gpbs and 5Gpbs, 2x USB-C Data Ports at 10Gpbs and 5Gpbs, and a USB-C Power Port with 75W power delivery to keep your device charged while you work.",Docking,Satechi,169.99,169.99,0.0,,,True,,US,933,False,high
